LAMMPS data file via write_data, version 4 Jul 2026, timestep = 105000, units = metal

40656 atoms
1 atom types

0 79.53 xlo xhi
0 79.53 ylo yhi
0 112.06500000000001 zlo zhi

Masses

1 63.546

Atoms # atomic

211 1 30.727500000000003 7.23 1.8075 0 0 0
213 1 32.535000000000004 7.23 0 0 0 0
2058 1 30.727500000000003 5.4225 3.615 0 0 0
2149 1 32.535000000000004 7.23 3.615 0 0 0
126 1 34.3425 5.4225 0 0 0 0
132 1 36.150000000000006 5.4225 1.8075 0 0 0
215 1 34.3425 7.23 1.8075 0 0 0
217 1 36.150000000000006 7.23 0 0 0 0
2062 1 34.3425 5.4225 3.615 0 0 0
2153 1 36.150000000000006 7.23 3.615 0 0 0
130 1 37.9575 5.4225 0 0 0 0
134 1 41.572500000000005 5.4225 0 0 0 0
136 1 39.765 5.4225 1.8075 0 0 0
219 1 37.9575 7.23 1.8075 0 0 0
221 1 39.765 7.23 0 0 0 0
223 1 41.572500000000005 7.23 1.8075 0 0 0
2066 1 37.9575 5.4225 3.615 0 0 0
2070 1 41.572500000000005 5.4225 3.615 0 0 0
2157 1 39.765 7.23 3.615 0 0 0
138 1 45.1875 5.4225 0 0 0 0
140 1 43.38 5.4225 1.8075 0 0 0
225 1 43.38 7.23 0 0 0 0
227 1 45.1875 7.23 1.8075 0 0 0
2074 1 45.1875 5.4225 3.615 0 0 0
2161 1 43.38 7.23 3.615 0 0 0
142 1 48.8025 5.4225 0 0 0 0
144 1 46.995000000000005 5.4225 1.8075 0 0 0
229 1 46.995000000000005 7.23 0 0 0 0
231 1 48.8025 7.23 1.8075 0 0 0
2078 1 48.8025 5.4225 3.615 0 0 0
2165 1 46.995000000000005 7.23 3.615 0 0 0
146 1 52.417500000000004 5.4225 0 0 0 0
148 1 50.61 5.4225 1.8075 0 0 0
233 1 50.61 7.23 0 0 0 0
235 1 52.417500000000004 7.23 1.8075 0 0 0
2082 1 52.417500000000004 5.4225 3.615 0 0 0
2169 1 50.61 7.23 3.615 0 0 0
150 1 56.032500000000006 5.4225 0 0 0 0
152 1 54.225 5.4225 1.8075 0 0 0
